"Date","Time","ECA: IESO-Ontario Demand Historic Forecast","RTO: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Actual",
"2022-05-24","02:00","11290.90","11380.65","11380.65","11559.75",
"2022-05-24","03:00","11066.10","11226.45","11226.45","11358.65",
"2022-05-24","04:00","11091.90","11252.30","11252.30","11364.15",
"2022-05-24","05:00","11222.30","11437.30","11437.30","11524.49",
"2022-05-24","06:00","11674.00","11885.00","11885.00","11872.07",
"2022-05-24","07:00","12560.80","12778.15","12778.15","12649.76",
"2022-05-24","08:00","13721.50","13799.25","13799.25","13645.38",
"2022-05-24","09:00","14442.40","14437.65","14437.65","14220.24",
"2022-05-24","10:00","14392.40","14350.95","14350.95","14049.71",
"2022-05-24","11:00","14514.70","14295.75","14295.75","13718.24",
"2022-05-24","12:00","14513.10","14309.75","14309.75","13907.83",
"2022-05-24","13:00","14577.90","14306.85","14306.85","13997.06",
"2022-05-24","14:00","14797.70","14495.55","14495.55","14127.54",
"2022-05-24","15:00","15023.50","14646.60","14646.60","14158.54",
"2022-05-24","16:00","15138.00","14818.35","14818.35","14155.33",
"2022-05-24","17:00","15592.00","15239.90","15239.90","14484.25",
"2022-05-24","18:00","16012.80","15649.60","15649.60","14917.33",
"2022-05-24","19:00","15932.80","15605.80","15605.80","15071.64",
"2022-05-24","20:00","15609.40","15398.75","15398.75","15281.77",
"2022-05-24","21:00","15531.50","15457.85","15457.85","15316.82",
"2022-05-24","22:00","15436.20","15310.90","15310.90","15192.62",
"2022-05-24","23:00","14426.20","14265.65","14265.65","14306.79",
"2022-05-24","24:00","13276.40","13161.95","13161.95","13232.92",
"2022-05-25","01:00","12386.80","12216.35","12216.35","12457.39",
"2022-05-25","02:00","11820.60","11744.35","11744.35","11979.50",
"2022-05-25","03:00","11567.40","11565.65","11565.65","11705.37",
"2022-05-25","04:00","11551.40","11548.35","11548.35","11481.41",
"2022-05-25","05:00","11633.20","11674.35","11674.35","11665.66",
"2022-05-25","06:00","12069.90","12087.00","12087.00","11897.45",
"2022-05-25","07:00","12898.60","12931.00","12931.00","12427.10",
"2022-05-25","08:00","13936.90","13850.10","13850.10","13608.73",
"2022-05-25","09:00","14539.20","14567.30","14567.30","14220.23",
"2022-05-25","10:00","14674.50","14694.25","14694.25","14222.10",
"2022-05-25","11:00","14669.70","14655.10","14655.10","14051.63",
"2022-05-25","12:00","14632.00","14605.30","14605.30","14115.53",
"2022-05-25","13:00","14771.80","14656.90","14656.90","",
"2022-05-25","14:00","14783.20","14610.35","14610.35","14110.77",
"2022-05-25","15:00","14770.20","14821.50","14821.50","14128.25",
"2022-05-25","16:00","14912.00","14806.80","14806.80","14521.63",
"2022-05-25","17:00","15381.00","15255.70","15255.70","14856.39",
"2022-05-25","18:00","15659.20","15586.65","15586.65","15531.91",
"2022-05-25","19:00","15706.40","15579.60","15579.60","15244.58",
"2022-05-25","20:00","15680.20","15586.25","15586.25","15276.73",
"2022-05-25","21:00","15504.80","15458.20","15458.20","15578.11",
"2022-05-25","22:00","15451.70","15295.65","15295.65","15331.60",
"2022-05-25","23:00","14406.10","14206.05","14206.05","14312.44",
"2022-05-25","24:00","13388.40","13204.00","13204.00","13350.38",
"2022-05-26","01:00","12345.70","12260.40","12260.40","12452.30",
"2022-05-26","02:00","11828.30","11788.30","11788.30","12092.58",
"2022-05-26","03:00","11652.60","11594.75","11594.75","12118.88",
"2022-05-26","04:00","11607.60","11555.30","11555.30","11952.78",
"2022-05-26","05:00","11668.10","11644.70","11644.70","11710.78",
"2022-05-26","06:00","12104.50","12049.80","12049.80","11992.79",
"2022-05-26","07:00","12992.70","12920.75","12920.75","13069.17",
"2022-05-26","08:00","14149.50","14136.35","14136.35","14306.03",
"2022-05-26","09:00","14695.30","14805.55","14805.55","15000.92",
"2022-05-26","10:00","14825.20","15141.80","15141.80","14928.48",
"2022-05-26","11:00","14972.10","15405.00","15405.00","14979.77",
"2022-05-26","12:00","15002.50","15347.05","15347.05","15095.33",
"2022-05-26","13:00","15117.20","15562.30","15562.30","15515.45",
"2022-05-26","14:00","15151.10","15695.05","15695.05","15933.43",
"2022-05-26","15:00","15084.30","15759.90","15759.90","15985.96",
"2022-05-26","16:00","15117.30","15946.35","15946.35","16224.01",
"2022-05-26","17:00","15438.20","16489.15","16489.15","16527.92",
"2022-05-26","18:00","15863.30","17112.60","17112.60","17079.85",
"2022-05-26","19:00","16038.20","17302.55","17302.55","16987.81",
"2022-05-26","20:00","16028.20","17190.50","17190.50","17067.74",
"2022-05-26","21:00","15806.60","16806.40","16806.40","16870.94",
"2022-05-26","22:00","15884.90","16728.10","16728.10","16935.34",
"2022-05-26","23:00","14844.20","15619.55","15619.55","15645.42",
"2022-05-26","24:00","13799.50","14484.30","14484.30","14299.11",
"2022-05-27","01:00","12690.10","13527.65","13527.65","13427.62",
"2022-05-27","02:00","12092.90","12893.55","12893.55","12885.33",
"2022-05-27","03:00","11798.30","12446.20","12446.20","12435.22",
"2022-05-27","04:00","11754.80","12328.50","12328.50","12300.79",
"2022-05-27","05:00","11764.40","12357.30","12357.30","12503.75",
"2022-05-27","06:00","12136.00","12744.60","12744.60","12694.50",
"2022-05-27","07:00","13068.10","13638.15","13638.15","13508.98",
"2022-05-27","08:00","14123.90","14786.45","14786.45","14558.42",
"2022-05-27","09:00","14703.10","15631.30","15631.30","15509.21",
"2022-05-27","10:00","14807.00","15889.20","15889.20","15871.00",
"2022-05-27","11:00","15049.90","16022.75","16022.75","15985.40",
"2022-05-27","12:00","15072.20","15962.45","15962.45","15984.73",
"2022-05-27","13:00","15097.00","16169.80","16169.80","15959.10",
"2022-05-27","14:00","15107.50","15953.45","15953.45","16012.23",
"2022-05-27","15:00","15052.10","16066.95","16066.95","15853.67",
"2022-05-27","16:00","14963.10","16007.45","16007.45","15797.74",
"2022-05-27","17:00","15158.80","16303.50","16303.50","16220.40",
"2022-05-27","18:00","15447.30","16524.60","16524.60","16771.28",
"2022-05-27","19:00","15553.50","16455.10","16455.10","16513.08",
"2022-05-27","20:00","15429.40","16193.45","16193.45","16555.99",
"2022-05-27","21:00","15204.00","15936.50","15936.50","16209.88",
"2022-05-27","22:00","15298.40","15809.05","15809.05","15835.42",
"2022-05-27","23:00","14433.90","14933.95","14933.95","15003.71",
"2022-05-27","24:00","13412.00","13809.85","13809.85","13942.27",
"2022-05-28","01:00","12338.10","12772.10","12772.10","13176.03",
"2022-05-28","02:00","11846.60","12166.50","12166.50","12459.93",
"2022-05-28","03:00","11361.60","11824.80","11824.80","12019.24",
"2022-05-28","04:00","11167.90","11573.25","11573.25","11670.44",
"2022-05-28","05:00","11098.00","11604.80","11604.80","11528.25",
"2022-05-28","06:00","11116.10","11584.20","11584.20","11763.83",
"2022-05-28","07:00","11301.10","11638.75","11638.75","11900.67",
"2022-05-28","08:00","11732.10","12163.85","12163.85","12502.27",
"2022-05-28","09:00","12631.10","13021.60","13021.60","13146.18",
"2022-05-28","10:00","12919.30","13209.10","13209.10","13473.77",
"2022-05-28","11:00","13168.50","13377.00","13377.00","13674.26",
"2022-05-28","12:00","13440.30","13470.70","13470.70","14184.98",
"2022-05-28","13:00","13263.40","13651.60","13651.60","14067.33",
"2022-05-28","14:00","13444.20","13736.15","13736.15","13791.74",
"2022-05-28","15:00","13358.10","13663.75","13663.75","13781.78",
"2022-05-28","16:00","13597.20","13839.70","13839.70","13855.71",
"2022-05-28","17:00","13948.80","14129.30","14129.30","14207.74",
"2022-05-28","18:00","14609.30","15024.20","15024.20","15183.39",
"2022-05-28","19:00","14534.80","15220.55","15220.55","15518.14",
"2022-05-28","20:00","14373.40","14989.15","14989.15","15252.35",
"2022-05-28","21:00","14400.30","14839.85","14839.85","14938.70",
"2022-05-28","22:00","14406.70","14765.35","14765.35","14848.99",
"2022-05-28","23:00","13935.10","14112.00","14112.00","14128.11",
"2022-05-28","24:00","12917.00","13224.30","13224.30","13310.67",
"2022-05-29","01:00","11999.50","12422.80","12422.80","12349.76",
"2022-05-29","02:00","11509.00","11834.75","11834.75","11801.80",
"2022-05-29","03:00","11170.40","11367.25","11367.25","11589.45",
"2022-05-29","04:00","11000.20","11110.85","11110.85","11421.98",
"2022-05-29","05:00","10972.00","11103.10","11103.10","11411.10",
"2022-05-29","06:00","10968.80","11114.90","11114.90","11336.66",
"2022-05-29","07:00","10900.00","11117.80","11117.80","11512.13",
"2022-05-29","08:00","11318.60","11463.70","11463.70","11877.10",
"2022-05-29","09:00","11953.10","12148.55","12148.55","12556.46",
"2022-05-29","10:00","12363.50","12563.85","12563.85","13235.07",
"2022-05-29","11:00","12705.00","12922.15","12922.15","13490.50",
"2022-05-29","12:00","13042.70","13372.65","13372.65","13739.78",
"2022-05-29","13:00","13068.40","13601.10","13601.10","14062.14",
"2022-05-29","14:00","13122.70","13853.95","13853.95","14310.82",
"2022-05-29","15:00","13076.00","14071.40","14071.40","14423.28",
"2022-05-29","16:00","13230.20","14266.10","14266.10","14803.31",
"2022-05-29","17:00","13625.50","14712.45","14712.45","15538.25",
"2022-05-29","18:00","14184.40","15575.80","15575.80","16341.42",
"2022-05-29","19:00","14350.70","15957.80","15957.80","16676.54",
"2022-05-29","20:00","14437.80","15762.30","15762.30","16797.94",
"2022-05-29","21:00","14580.30","15606.35","15606.35","16411.92",
"2022-05-29","22:00","14842.80","15622.30","15622.30","15966.63",
"2022-05-29","23:00","14189.20","14871.20","14871.20","15292.66",
"2022-05-29","24:00","13169.60","13788.95","13788.95","14200.56",
"2022-05-30","01:00","12274.80","12938.05","12938.05","13236.02",
"2022-05-30","02:00","11717.60","12360.65","12360.65","12456.09",
"2022-05-30","03:00","11504.10","12042.90","12042.90","11982.83",
"2022-05-30","04:00","11482.30","11935.10","11935.10","11887.27",
"2022-05-30","05:00","11497.20","11935.20","11935.20","11907.52",
"2022-05-30","06:00","11907.20","12275.10","12275.10","12366.38",
"2022-05-30","07:00","12847.40","13153.65","13153.65","13186.03",
"2022-05-30","08:00","14031.80","14492.90","14492.90","14692.22",
"2022-05-30","09:00","14700.00","15399.20","15399.20","15459.57",
"2022-05-30","10:00","14946.70","15918.30","15918.30","15788.12",
"2022-05-30","11:00","15108.50","16365.70","16365.70","16316.51",
"2022-05-30","12:00","15273.60","16737.95","16737.95","16832.19",
"2022-05-30","13:00","15493.60","17212.80","17212.80","17334.41",
"2022-05-30","14:00","15588.40","17756.00","17756.00","17549.45",
"2022-05-30","15:00","15630.20","18152.70","18152.70","18125.25",
"2022-05-30","16:00","15721.70","18555.85","18555.85","18789.84",
"2022-05-30","17:00","16087.40","19139.15","19139.15","19549.83",
"2022-05-30","18:00","16359.90","19574.00","19574.00","20335.34",
"2022-05-30","19:00","16419.20","19574.00","19574.00","20285.63",
"2022-05-30","20:00","16293.70","19521.70","19521.70","20235.32",
"2022-05-30","21:00","16029.40","19012.60","19012.60","19942.03",
"2022-05-30","22:00","16026.40","18761.45","18761.45","19421.33",
"2022-05-30","23:00","14985.80","17607.85","17607.85","18075.34",
"2022-05-30","24:00","13907.60","16177.55","16177.55","16563.77",
"2022-05-31","01:00","12958.30","15138.60","15138.60","15225.45",
"2022-05-31","02:00","12321.60","14343.10","14343.10","14211.48",
"2022-05-31","03:00","12044.70","13803.60","13803.60","13733.41",
"2022-05-31","04:00","11930.30","13477.40","13477.40","13371.33",
"2022-05-31","05:00","11901.40","13353.75","13353.75","13223.97",
"2022-05-31","06:00","12238.70","13596.55","13596.55","13537.70",
"2022-05-31","07:00","13166.80","14483.60","14483.60","14360.75",
"2022-05-31","08:00","14305.70","15896.35","15896.35","15909.07",
"2022-05-31","09:00","14898.00","17087.10","17087.10","17281.78",
"2022-05-31","10:00","15112.60","17886.55","17886.55","17980.69",
"2022-05-31","11:00","15296.10","18536.95","18536.95","18616.69",
"2022-05-31","12:00","15503.60","19076.95","19076.95","19083.64",
"2022-05-31","13:00","15713.70","19392.70","19392.70","19496.22",
"2022-05-31","14:00","15803.10","19552.20","19552.20","19809.66",
"2022-05-31","15:00","15803.30","19771.10","19771.10","19914.06",
"2022-05-31","16:00","15875.90","20038.15","20038.15","19952.90",
"2022-05-31","17:00","16256.80","20481.90","20481.90","20747.90",
"2022-05-31","18:00","16458.70","20730.00","20730.00","21164.62",
"2022-05-31","19:00","16547.10","20696.90","20696.90","21291.67",
"2022-05-31","20:00","16436.80","20645.10","20645.10","21236.28",
"2022-05-31","21:00","16189.30","20009.20","20009.20","20820.42",
"2022-05-31","22:00","16236.10","19693.90","19693.90","20487.92",
"2022-05-31","23:00","15180.70","18578.85","18578.85","19214.62",
"2022-05-31","24:00","14061.40","17007.15","17007.15","17411.83",
"2022-06-01","01:00","13105.50","15566.10","15566.10","16013.53",
"2022-06-01","02:00","12450.20","14777.90","14777.90","15060.22",
"2022-06-01","03:00","12156.80","14181.00","14181.00","14244.16",
"2022-06-01","04:00","12007.90","13797.75","13797.75","13803.28",
"2022-06-01","05:00","11992.50","13673.25","13673.25","13941.13",
"2022-06-01","06:00","12327.10","13841.05","13841.05","14203.01",
"2022-06-01","07:00","13263.70","14840.35","14840.35","14837.07",
"2022-06-01","08:00","14400.30","16141.20","16141.20","16729.37",
"2022-06-01","09:00","15029.70","17218.70","17218.70","18057.74",
"2022-06-01","10:00","15166.10","17760.25","17760.25","18235.97",
"2022-06-01","11:00","15403.90","18080.50","18080.50","17720.66",
"2022-06-01","12:00","15584.90","18262.80","18262.80","17489.94",
"2022-06-01","13:00","15770.70","18324.40","18324.40","17567.44",
"2022-06-01","14:00","15813.20","18153.35","18153.35","18059.33",
"2022-06-01","15:00","15774.90","18316.15","18316.15","17889.71",
"2022-06-01","16:00","15776.80","18123.35","18123.35","18255.92",
"2022-06-01","17:00","16111.20","18486.95","18486.95","18513.22",
"2022-06-01","18:00","16316.70","18894.60","18894.60","18397.61",
"2022-06-01","19:00","16354.50","18765.05","18765.05","18196.76",
"2022-06-01","20:00","16272.30","18370.50","18370.50","17761.26",
"2022-06-01","21:00","16012.00","17637.75","17637.75","17461.68",
"2022-06-01","22:00","15992.80","17140.60","17140.60","17140.53",
"2022-06-01","23:00","14975.50","16026.80","16026.80","16070.90",
"2022-06-01","24:00","13831.50","14640.70","14640.70","14564.98",
"2022-06-02","01:00","12976.90","13828.20","13828.20","13464.83",
"2022-06-02","02:00","12360.50","13121.05","13121.05","12821.88",
"2022-06-02","03:00","12056.30","12701.75","12701.75","12396.09",
"2022-06-02","04:00","11943.60","12491.05","12491.05","12056.62",
"2022-06-02","05:00","11909.20","12412.95","12412.95","12084.64",
"2022-06-02","06:00","12239.70","12627.85","12627.85","12370.81",
"2022-06-02","07:00","13071.90","13427.10","13427.10","13127.92",
"2022-06-02","08:00","14191.40","14446.10","14446.10","14201.70",
"2022-06-02","09:00","14816.00","14942.70","14942.70","14895.38",
"2022-06-02","10:00","14898.60","15094.90","15094.90","15062.40",
"2022-06-02","11:00","15068.70","15143.30","15143.30","15219.18",
"2022-06-02","12:00","15105.20","15307.35","15307.35","15407.67",
"2022-06-02","13:00","15230.80","15432.80","15432.80","15703.75",
"2022-06-02","14:00","15259.90","15495.10","15495.10","15747.46",
"2022-06-02","15:00","15353.40","15579.45","15579.45","15673.67",
"2022-06-02","16:00","15410.40","15655.50","15655.50","15388.13",
"2022-06-02","17:00","15832.60","16126.55","16126.55","15426.64",
"2022-06-02","18:00","16145.40","16476.25","16476.25","15629.69",
"2022-06-02","19:00","16166.10","16516.00","16516.00","15654.55",
"2022-06-02","20:00","16105.20","16428.85","16428.85","16069.20",
"2022-06-02","21:00","15857.10","16141.90","16141.90","16163.77",
"2022-06-02","22:00","15832.10","16020.10","16020.10","16029.92",
"2022-06-02","23:00","14920.20","15149.80","15149.80","15067.94",
"2022-06-02","24:00","13840.40","14031.05","14031.05","14017.33",
"2022-06-03","01:00","13007.20","13110.10","13110.10","12980.73",
"2022-06-03","02:00","12395.90","12480.75","12480.75","12265.30",
"2022-06-03","03:00","12033.30","12085.20","12085.20","12118.44",
"2022-06-03","04:00","11875.70","11935.45","11935.45","11942.26",
"2022-06-03","05:00","11921.60","12019.80","12019.80","11958.55",
"2022-06-03","06:00","12253.30","12324.95","12324.95","12263.98",
"2022-06-03","07:00","13077.30","13074.25","13074.25","12832.08",
"2022-06-03","08:00","14151.30","14009.90","14009.90","13963.51",
"2022-06-03","09:00","14825.30","14530.20","14530.20","14681.93",
"2022-06-03","10:00","14955.80","14723.70","14723.70","14797.38",
"2022-06-03","11:00","15141.00","14889.90","14889.90","14983.73",
"2022-06-03","12:00","15138.90","14977.75","14977.75","14913.19",
"2022-06-03","13:00","15184.40","15049.65","15049.65","15056.33",
"2022-06-03","14:00","15205.80","15032.55","15032.55","15344.63",
"2022-06-03","15:00","15214.80","15035.05","15035.05","15362.99",
"2022-06-03","16:00","15206.40","15158.95","15158.95","15495.67",
"2022-06-03","17:00","15566.30","15589.25","15589.25","15606.58",
"2022-06-03","18:00","15821.90","15953.55","15953.55","15815.20",
"2022-06-03","19:00","15856.00","16033.50","16033.50","15704.27",
"2022-06-03","20:00","15717.10","15916.70","15916.70","15705.58",
"2022-06-03","21:00","15448.90","15621.40","15621.40","15602.67",
"2022-06-03","22:00","15356.90","15534.95","15534.95","15365.87",
"2022-06-03","23:00","14589.40","14769.20","14769.20","14510.23",
